"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"1273";"Ариана
";"10";"64541551";"2016";"январь";
"1274";"Наталья
";"10";"64541552";"2016";"январь";
"1275";"Оливия
";"10";"64541553";"2016";"январь";
"1276";"Алия
";"9";"64541554";"2016";"январь";
"1277";"Алисия
";"9";"64541555";"2016";"январь";
"1278";"Аниса
";"9";"64541556";"2016";"январь";
"1279";"Виолетта
";"9";"64541557";"2016";"январь";
"1280";"Камила
";"9";"64541558";"2016";"январь";
"1281";"Лейла
";"9";"64541767";"2016";"январь";
"1282";"Любовь
";"9";"64541823";"2016";"январь";
"1283";"Малика
";"9";"64542291";"2016";"январь";
"1284";"Марьям
";"9";"64542331";"2016";"январь";
"1285";"Тамара
";"9";"64542368";"2016";"январь";
"1286";"Альбина
";"8";"64542409";"2016";"январь";
"1287";"Евдокия
";"8";"64542457";"2016";"январь";
"1288";"Мила
";"8";"64542505";"2016";"январь";
"1289";"Амалия
";"7";"64542546";"2016";"январь";
"1290";"Анфиса
";"7";"64542588";"2016";"январь";
"1291";"Асия
";"7";"64542626";"2016";"январь";
"1292";"Карина
";"7";"64542689";"2016";"январь";
"1293";"Олеся
";"7";"64542737";"2016";"январь";
"1294";"Фатима
";"7";"64542772";"2016";"январь";
"1295";"Анисия
";"6";"64542773";"2016";"январь";
"1296";"Аяна
";"6";"64542774";"2016";"январь";
"1297";"Жасмина
";"6";"64542775";"2016";"январь";
"1298";"Каролина
";"6";"64542776";"2016";"январь";
"1299";"Лиана
";"6";"64542777";"2016";"январь";
"1300";"Мадина
";"6";"64542778";"2016";"январь";
"1301";"Мария
";"284";"140203075";"2016";"февраль";
"1302";"Анна
";"242";"140203246";"2016";"февраль";
"1303";"София
";"224";"140203380";"2016";"февраль";
"1304";"Анастасия
";"202";"140203556";"2016";"февраль";
"1305";"Полина
";"199";"140203688";"2016";"февраль";
"1306";"Виктория
";"187";"140203817";"2016";"февраль";
"1307";"Ксения
";"180";"140204039";"2016";"февраль";
"1308";"Елизавета
";"163";"140204194";"2016";"февраль";
"1309";"Алиса
";"160";"140204359";"2016";"февраль";
"1310";"Александра
";"157";"140204535";"2016";"февраль";
"1311";"Варвара";"153";"323282879";"2016";"февраль";
"1312";"Екатерина";"148";"323282898";"2016";"февраль";
"1313";"Арина";"140";"323282904";"2016";"февраль";
"1314";"Дарья";"139";"323282911";"2016";"февраль";
"1315";"Василиса";"125";"323282924";"2016";"февраль";
"1316";"Софья";"114";"323282928";"2016";"февраль";
"1317";"Ева";"103";"323282929";"2016";"февраль";
"1318";"Вероника";"92";"323282930";"2016";"февраль";
"1319";"Маргарита";"80";"323282932";"2016";"февраль";
"1320";"Валерия";"73";"323282937";"2016";"февраль";
"1321";"Милана";"65";"323282941";"2016";"февраль";
"1322";"Кира";"64";"323282946";"2016";"февраль";
"1323";"Ульяна";"60";"323282949";"2016";"февраль";
"1324";"Вера";"57";"323282950";"2016";"февраль";
"1325";"Ольга";"50";"323282974";"2016";"февраль";
"1326";"Татьяна";"46";"323282976";"2016";"февраль";
"1327";"Алина";"45";"323282980";"2016";"февраль";
"1328";"Евгения";"43";"323282981";"2016";"февраль";
"1329";"Кристина";"43";"323282985";"2016";"февраль";
"1330";"Мирослава";"39";"323282992";"2016";"февраль";
"1331";"Амина";"38";"323282997";"2016";"февраль";
"1332";"Таисия";"36";"323283002";"2016";"февраль";
"1333";"Алёна";"35";"323283003";"2016";"февраль";
"1334";"Ирина";"33";"323283008";"2016";"февраль";
"1335";"Эмилия";"33";"323283015";"2016";"февраль";
"1336";"Юлия";"32";"323283019";"2016";"февраль";
"1337";"Диана";"31";"323283024";"2016";"февраль";
"1338";"Майя";"31";"323283028";"2016";"февраль";
"1339";"Аделина";"30";"323283030";"2016";"февраль";
"1340";"Ангелина";"29";"323283031";"2016";"февраль";
"1341";"Злата";"28";"323283032";"2016";"февраль";
"1342";"Ника";"27";"323283033";"2016";"февраль";
"1343";"Стефания";"27";"323283034";"2016";"февраль";
"1344";"Есения";"26";"323283035";"2016";"февраль";
"1345";"Марьям";"26";"323283036";"2016";"февраль";
"1346";"Элина";"25";"323283037";"2016";"февраль";
"1347";"Яна";"25";"323283040";"2016";"февраль";
"1348";"Агата";"24";"323283044";"2016";"февраль";
"1349";"Надежда";"24";"323283058";"2016";"февраль";
"1350";"Ясмина";"24";"323283065";"2016";"февраль";
"1351";"Николь";"20";"323283071";"2016";"февраль";
"1352";"Нина";"19";"323283072";"2016";"февраль";
"1353";"Ярослава";"19";"323283073";"2016";"февраль";
"1354";"Агния";"18";"323283074";"2016";"февраль";
"1355";"Антонина";"17";"323283075";"2016";"февраль";
"1356";"Сафия";"16";"323283077";"2016";"февраль";
"1357";"Самира";"15";"323283078";"2016";"февраль";
"1358";"Светлана";"15";"323283079";"2016";"февраль";
"1359";"Елена";"14";"323283080";"2016";"февраль";
"1360";"Мадина";"13";"323283081";"2016";"февраль";
"1361";"Милена";"13";"323283082";"2016";"февраль";
"1362";"Олеся";"13";"323283084";"2016";"февраль";
"1363";"Амелия";"12";"323283085";"2016";"февраль";
"1364";"Дарина";"12";"323283086";"2016";"февраль";
"1365";"Карина";"12";"323283087";"2016";"февраль";
"1366";"Аиша";"11";"323283091";"2016";"февраль";
"1367";"Алия";"11";"323283101";"2016";"февраль";
"1368";"Каролина";"11";"323283116";"2016";"февраль";
"1369";"Марьяна";"11";"323283123";"2016";"февраль";
"1370";"Тамара";"11";"323283124";"2016";"февраль";
"1371";"Фатима";"11";"323283169";"2016";"февраль";
"1372";"Валентина";"10";"323283179";"2016";"февраль";
"1373";"Зоя";"10";"323283190";"2016";"февраль";
"1374";"Камилла";"10";"323283199";"2016";"февраль";
"1375";"Лидия";"10";"323283206";"2016";"февраль";
"1376";"Лилия";"10";"323283217";"2016";"февраль";
"1377";"Эвелина";"10";"323283231";"2016";"февраль";
"1378";"Амира";"9";"323283232";"2016";"февраль";
"1379";"Амалия";"9";"323283250";"2016";"февраль";
"1380";"Любовь";"9";"323283261";"2016";"февраль";
"1381";"Марина";"9";"323283265";"2016";"февраль";
"1382";"Мила";"9";"323283280";"2016";"февраль";
"1383";"Оливия";"9";"323283288";"2016";"февраль";
"1384";"Анжелика";"8";"323283295";"2016";"февраль";
"1385";"Айлин";"8";"323283304";"2016";"февраль";
"1386";"Владислава";"8";"323283315";"2016";"февраль";
"1387";"Камила";"8";"323283326";"2016";"февраль";
"1388";"Марианна";"8";"323283338";"2016";"февраль";
"1389";"Марта";"8";"323283345";"2016";"февраль";
"1390";"Мелисса";"8";"323283349";"2016";"февраль";
"1391";"Мия";"8";"323283358";"2016";"февраль";
"1392";"Альбина";"7";"323283370";"2016";"февраль";
"1393";"Евангелина";"7";"323283377";"2016";"февраль";
"1394";"Евдокия";"7";"323283378";"2016";"февраль";
"1395";"Мелания";"7";"323283379";"2016";"февраль";
"1396";"Эмма";"7";"323283380";"2016";"февраль";
"1397";"Арууке";"6";"323283389";"2016";"февраль";
"1398";"Анисия";"6";"323283397";"2016";"февраль";
"1399";"Аида";"6";"323283398";"2016";"февраль";
"1400";"Василина";"6";"323283399";"2016";"февраль";
"1401";"Мария";"242";"168308377";"2016";"март";
"1402";"София";"237";"168308379";"2016";"март";
"1403";"Виктория";"234";"168308381";"2016";"март";
"1404";"Анастасия";"227";"168308382";"2016";"март";
"1405";"Анна";"224";"168308384";"2016";"март";
"1406";"Полина";"201";"168308385";"2016";"март";
"1407";"Дарья";"195";"168308387";"2016";"март";
"1408";"Алиса";"193";"168308392";"2016";"март";
"1409";"Александра";"173";"168308396";"2016";"март";
"1410";"Варвара";"168";"168308399";"2016";"март";
"1411";"Екатерина";"168";"282201000";"2016";"март";
"1412";"Елизавета
";"158";"284372050";"2016";"март";
"1413";"Ксения
";"149";"284372051";"2016";"март";
"1414";"Арина
";"142";"284372052";"2016";"март";
"1415";"Василиса
";"134";"284372053";"2016";"март";
"1416";"Вероника
";"111";"284372058";"2016";"март";
"1417";"Валерия
";"104";"284372062";"2016";"март";
"1418";"Ева
";"101";"284372064";"2016";"март";
"1419";"Софья
";"98";"284372068";"2016";"март";
"1420";"Милана
";"92";"284372069";"2016";"март";
"1421";"Кира
";"91";"284372070";"2016";"март";
"1422";"Ульяна
";"79";"284372072";"2016";"март";
"1423";"Вера
";"60";"284372080";"2016";"март";
"1424";"Маргарита
";"60";"284372081";"2016";"март";
"1425";"Алина
";"55";"284372084";"2016";"март";
"1426";"Кристина
";"53";"284372090";"2016";"март";
"1427";"Мирослава
";"51";"284372092";"2016";"март";
"1428";"Таисия
";"51";"284372094";"2016";"март";
"1429";"Алёна
";"48";"284372096";"2016";"март";
"1430";"Диана
";"48";"284372098";"2016";"март";
"1431";"Ольга
";"48";"284372101";"2016";"март";
"1432";"Амина
";"46";"284372103";"2016";"март";
"1433";"Юлия
";"41";"284372107";"2016";"март";
"1434";"Евгения
";"40";"284372108";"2016";"март";
"1435";"Татьяна
";"34";"284372109";"2016";"март";
"1436";"Ангелина
";"33";"284372111";"2016";"март";
"1437";"Есения
";"32";"284372117";"2016";"март";
"1438";"Элина
";"32";"284372120";"2016";"март";
"1439";"Ника
";"31";"284372130";"2016";"март";
"1440";"Ирина
";"30";"284372133";"2016";"март";
"1441";"Майя
";"28";"284372138";"2016";"март";
"1442";"Стефания
";"26";"284372140";"2016";"март";
"1443";"Дарина
";"25";"284372141";"2016";"март";
"1444";"Злата
";"22";"284372143";"2016";"март";
"1445";"Марина
";"22";"284372160";"2016";"март";
"1446";"Эмилия
";"22";"284372177";"2016";"март";
"1447";"Агата
";"21";"284372205";"2016";"март";
"1448";"Яна
";"21";"284372207";"2016";"март";
"1449";"Николь
";"20";"284372219";"2016";"март";
"1450";"Аделина
";"19";"284372221";"2016";"март";
"1451";"Елена
";"19";"284372223";"2016";"март";
"1452";"Любовь
";"19";"284372225";"2016";"март";
"1453";"Агния
";"17";"284372226";"2016";"март";
"1454";"Лидия
";"17";"284372233";"2016";"март";
"1455";"Марта
";"17";"284372235";"2016";"март";
"1456";"Надежда
";"17";"284372239";"2016";"март";
"1457";"Нина
";"17";"284372303";"2016";"март";
"1458";"Светлана
";"17";"284372350";"2016";"март";
"1459";"Ясмина
";"17";"284372351";"2016";"март";
"1460";"Марианна
";"16";"284372353";"2016";"март";
"1461";"Сафия
";"16";"284372372";"2016";"март";
"1462";"Евдокия
";"15";"284372373";"2016";"март";
"1463";"Камила
";"15";"284372374";"2016";"март";
"1464";"Наталья
";"15";"284383633";"2016";"март";
"1465";"Амелия
";"14";"284383634";"2016";"март";
"1466";"Марьям
";"14";"284383635";"2016";"март";
"1467";"Милена
";"14";"284383636";"2016";"март";
"1468";"Василина
";"13";"284383637";"2016";"март";
"1469";"Виолетта
";"13";"284383638";"2016";"март";
"1470";"Лилия
";"13";"284383639";"2016";"март";
"1471";"Оливия
";"13";"284383640";"2016";"март";
"1472";"Алия
";"12";"284383641";"2016";"март";
"1473";"Фатима
";"12";"284383642";"2016";"март";
"1474";"Аяна
";"11";"284383643";"2016";"март";
"1475";"Камилла
";"11";"284383644";"2016";"март";
"1476";"Мадина
";"11";"284383645";"2016";"март";
"1477";"Самира
";"11";"284383646";"2016";"март";
"1478";"Ариана
";"10";"284383647";"2016";"март";
"1479";"Евангелина
";"10";"284383648";"2016";"март";
"1480";"Карина
";"10";"284383649";"2016";"март";
"1481";"Каролина
";"10";"284383650";"2016";"март";
"1482";"Малика
";"10";"284383651";"2016";"март";
"1483";"Раяна
";"10";"284383652";"2016";"март";
"1484";"Сабина
";"10";"284383653";"2016";"март";
"1485";"Амалия
";"9";"284383654";"2016";"март";
"1486";"Зоя
";"9";"284383655";"2016";"март";
"1487";"Катерина
";"9";"284383656";"2016";"март";
"1488";"Марьяна
";"9";"284383657";"2016";"март";
"1489";"Олеся
";"9";"284383658";"2016";"март";
"1490";"Серафима
";"9";"284383659";"2016";"март";
"1491";"Тамара
";"9";"284383660";"2016";"март";
"1492";"Эмма
";"9";"284383661";"2016";"март";
"1493";"Ярослава
";"9";"284383662";"2016";"март";
"1494";"Аврора
";"8";"284383663";"2016";"март";
"1495";"Аиша
";"8";"284383664";"2016";"март";
"1496";"Антонина
";"8";"284383665";"2016";"март";
"1497";"Валентина
";"8";"284383666";"2016";"март";
"1498";"Владислава
";"8";"284383667";"2016";"март";
"1499";"Дана
";"8";"284383668";"2016";"март";
"1500";"Мия
";"8";"284383669";"2016";"март";
"1501";"Мария";"289";"169692381";"2016";"апрель";
"1502";"Анастасия";"216";"169692430";"2016";"апрель";
"1503";"София";"216";"169692483";"2016";"апрель";
"1504";"Дарья";"213";"169692564";"2016";"апрель";
"1505";"Анна";"204";"169692657";"2016";"апрель";
"1506";"Виктория";"194";"169692741";"2016";"апрель";
"1507";"Полина";"182";"169692744";"2016";"апрель";
"1508";"Елизавета";"175";"169693599";"2016";"апрель";
"1509";"Александра";"165";"169694168";"2016";"апрель";
